ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	0.031048153824988902	
1	1171.134555686987	
2	2229.0086046592824	
3	3223.745773274741	
4	4112.737076754985	
5	4860.810521392756	
6	5559.585834565076	
7	6193.744568356591	
8	6793.299247077213	
9	7297.468334003939	
10	7746.050211027535	
11	8138.791231056762	
12	8527.375338397622	
13	8856.69497821648	
14	9190.187924060458	
15	9485.185449318202	
16	9720.379756820928	
17	9987.323427125839	
18	10171.099006704586	
19	10325.52436871183	
20	10483.570800101192	
21	10627.600993020931	
22	10753.97745513336	
23	10854.07623001064	
24	10956.210846700627	
25	11037.760653446827	
26	11128.537639707758	
27	11215.707751120603	
28	11265.13474241282	
29	11331.380682508341	
30	11390.199914675342	
31	11451.748514106232	
32	11489.189522336084	
33	11520.937395252082	
34	11561.430615626039	
35	11596.7728906783	
36	11638.961780707155	
37	11657.566223215756	
38	11676.925374256796	
39	11700.883546549128	
40	11717.617229006097	
41	11755.148518627711	
42	11772.86795897791	
43	11788.13988877987	
44	11808.298765225167	
45	11817.0841573499	
46	11832.532854631982	
47	11847.713135414362	
48	11865.20181747283	
49	11869.65511759041	
50	11878.531580854291	
51	11890.73110496575	
52	11894.15857307771	
53	11898.471650277499	
54	11902.927808045422	
55	11905.169495427479	
56	11912.180974303066	
57	11911.280629719058	
58	11914.86823419564	
59	11920.053081518716	
60	11923.55090591369	
61	11925.037369016538	
62	11927.316272504973	
63	11930.052765766364	
64	11930.935786078704	
65	11932.735485041167	
66	11933.748041555446	
67	11933.525159587669	
68	11932.291222864593	
69	11934.408634587455	
70	11934.45783749393	
71	11935.338150911379	
72	11934.48560539124	
73	11935.290906925302	
74	11937.014024678136	
75	11936.567534176242	
76	11937.470087921127	
77	11937.872233077487	
78	11938.431695365645	
79	11938.773060214022	
80	11939.048083064092	
81	11938.722698941652	
82	11938.342833773533	
83	11938.760608277169	
84	11939.436650514039	
85	11939.020140205457	
86	11938.384138417632	
87	11938.404886416864	
88	11939.993359465449	
89	11939.535819422801	
90	11940.164835305386	
91	11939.199166791594	
92	11939.560935931018	
93	11937.889523495007	
94	11939.262600445876	
95	11939.519477908638	
96	11939.487756994478	
97	11940.055530956599	
98	11941.016880824807	
99	11940.126454350495	
100	11939.773000285619	
101	11941.300409745134	
102	11939.191388513598	
103	11939.22064227754	
104	11939.965836693429	
105	11939.109258629462	
106	11939.836274977508	
107	11938.511848805869	
108	11939.079753510452	
109	11939.258933647987	
110	11939.67508915987	
111	11939.814461983666	
112	11939.867238962319	
113	11940.645060039133	
114	11940.604619136458	
115	11940.299508050664	
116	11940.485156512665	
117	11941.332451231596	
118	11939.451638341952	
119	11940.31904856039	
120	11939.672140874203	
121	11939.587287962144	
122	11941.126172404307	
123	11940.396461911174	
124	11940.239643220164	
125	11940.3248130998	
126	11939.411444338768	
127	11940.375701337238	
128	11939.749985298191	
129	11940.222159760135	
130	11941.411660384743	
131	11940.510622248967	
132	11939.250219488233	
133	11940.173806363106	
134	11940.086242246674	
135	11941.289451342787	
136	11940.383029507242	
137	11940.511895144684	
138	11941.735430974504	
139	11941.035785432065	
140	11939.173964671836	
141	11941.574747099905	
142	11939.648118636096	
143	11940.775426242257	
144	11939.934053641024	
145	11939.103180140499	
146	11940.467664597185	
147	11940.076568246446	
148	11939.12515458651	
149	11939.846795084435	
150	11939.903720042686	
151	11940.563253332746	
152	11940.442399219519	
153	11938.957438095147	
154	11939.693411695709	
155	11939.728252343732	
156	11940.637275955476	
157	11941.117631207682	
158	11939.189429426087	
159	11940.465489710225	
160	11940.752116383293	
161	11940.041283338931	
162	11941.01151747186	
163	11940.316272321177	
164	11940.197603222065	
165	11940.478113493607	
166	11940.64610125313	
167	11939.901987279745	
168	11940.853146851603	
169	11939.63662219487	
170	11939.755300734116	
171	11939.380444976225	
172	11940.21063380553	
173	11940.325277412296	
174	11939.699303354484	
175	11940.8698821511	
176	11938.918392295902	
177	11940.492710244735	
178	11941.16520867126	
179	11940.518231469458	
180	11939.67057809591	
181	11939.374813630095	
182	11941.015088490467	
183	11940.589246337602	
184	11940.644344270771	
185	11940.385126244468	
186	11939.906987546572	
187	11941.351668126967	
188	11940.674718383172	
189	11940.35761065249	
190	11940.704569994474	
191	11939.90211706365	
192	11938.63351778068	
193	11939.601829687204	
194	11939.561186318235	
195	11940.310074015179	
196	11940.184100534936	
197	11940.519269094568	
198	11938.850394613542	
