ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	0.0	
1	3532.065018336528	
2	3905.4706080175183	
3	4490.057169173144	
4	5390.961814812142	
5	6813.032560291488	
6	7979.73679321263	
7	8782.85894213112	
8	10014.356113791051	
9	10071.16005566824	
10	10018.338899877604	
11	10027.610725281605	
12	10015.443778734238	
13	10011.453276643446	
14	10187.448682443131	
15	11611.870833301142	
16	12797.20211039497	
17	13131.428184853901	
18	13586.779627272981	
19	13752.138830237784	
20	13752.932836554084	
21	13752.138830237784	
22	14868.577243229123	
23	15532.850934609434	
24	15532.843775321433	
25	15569.789423194541	
26	15543.102080421784	
27	15536.009879643925	
28	15535.628684144342	
29	15788.836153546594	
30	15788.067466109496	
31	15789.609678091329	
32	15791.329950638617	
33	16782.977850118776	
34	16793.489018103042	
35	16767.412365059616	
36	16784.476089707143	
37	16784.033782593142	
38	16847.71917960963	
39	16790.362168276766	
40	16875.175150999952	
41	16775.24205219059	
42	16780.707887018343	
43	16751.217399201352	
44	16893.169338813077	
45	16838.775317026804	
46	16774.83960645848	
47	16783.17883451545	
48	16789.446065288437	
49	16787.0289469406	
50	16791.58360193192	
