ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	0.0	
1	1353.9691075083324	
2	1522.0236912546516	
3	2962.5356378838906	
4	3952.8791232589783	
5	4575.928214419512	
6	4779.4244611869135	
7	4925.102474436176	
8	5998.019817313322	
9	6310.876956513247	
10	6530.657910713233	
11	6725.959138571974	
12	6801.876196541788	
13	6967.528238884149	
14	7210.69052840678	
15	7454.54345165867	
16	7943.595231589073	
17	7987.197053438929	
18	8086.906654155539	
19	8585.208185110932	
20	9002.486048515522	
21	8998.567881435147	
22	9220.78685350913	
23	9454.530065052555	
24	9516.163377653213	
25	9546.183629128973	
26	9582.71349962832	
27	9569.834892931376	
28	9536.732638256339	
29	9619.817691755357	
30	9621.312822594839	
31	9615.90005587477	
32	9602.6086380926	
33	10026.380742106865	
34	10009.068062854705	
35	10075.633212592049	
36	10044.845878700882	
37	10051.810566698461	
38	10035.839737707243	
39	10035.887637110089	
40	10047.426077063456	
41	10051.780522411751	
42	10054.111327669523	
43	10047.123986791714	
44	10003.759027613612	
45	9976.810735084302	
46	10038.413571898953	
47	10040.290673201645	
48	10036.02493488833	
49	10026.018723505205	
50	10042.32765116363	
51	10053.496642317594	
52	10040.6908745185	
53	10040.206817916485	
54	10044.470878288777	
55	10043.377732880916	
56	10044.69178241844	
57	10039.935824182829	
58	10056.147209926958	
59	10038.567105932108	
60	10002.293067017397	
61	10044.03607830592	
62	10001.63971000763	
63	10035.460233706	
64	10052.69705084002	
65	10053.648156629037	
66	9979.34825118983	
67	10047.012852427624	
68	10041.604020649489	
69	10040.563395525092	
70	9982.7772662385	
71	10046.061411195064	
72	10035.584457668047	
73	10029.06224532097	
74	10047.61667649654	
75	10043.771492153692	
76	10053.754326842081	
77	10033.116970040754	
78	9988.471273234903	
79	10054.652421713126	
80	10033.104414273097	
81	10054.28898695017	
82	10056.982927289548	
83	10039.860239011454	
84	10001.803864431757	
85	10025.50747441019	
86	10050.262382354866	
87	10041.124208014116	
88	10021.775605524725	
89	10028.77647242214	
90	10004.32425176322	
91	10073.907616969676	
92	10039.991497367893	
93	10041.254973626039	
94	10052.768705675746	
95	10051.562920141327	
96	9944.749661763402	
97	10042.674151930574	
98	10047.607462542455	
99	10037.852928006136	
100	10025.743701013482	
101	9950.1883635257	
102	10035.004062023683	
103	10039.834378019397	
104	10037.361885367993	
105	10050.872672142517	
106	10038.706135064886	
107	10017.738648493272	
108	10032.931964665302	
109	10041.527395071234	
110	10049.428385886768	
111	10038.054008281122	
112	10052.59139268032	
113	10054.57762691044	
114	10056.938869576205	
115	10052.686262365542	
116	10012.364182440899	
117	10048.133209190135	
118	10044.335513123666	
119	10051.498254099297	
120	10043.685968757194	
121	10028.382949026753	
122	10048.99847728149	
123	10052.117665664186	
124	10032.802053433965	
125	9970.830334281047	
126	10032.893539023604	
127	10052.711479447871	
128	10031.20410778559	
129	10056.206515605756	
130	10035.958915041658	
131	10048.88644219911	
132	10010.290703862533	
133	10009.35048045696	
134	10014.527019350428	
135	9984.595994231864	
136	10046.485981340018	
137	10048.385012783234	
138	9987.50601169812	
139	10024.15867129758	
140	10055.567460894561	
141	9994.092444064243	
142	10012.801665131636	
143	10024.193217869231	
144	10042.344186087154	
145	10054.939474567385	
146	10036.459059232817	
147	10052.49035180662	
148	9990.95101482344	
149	10022.31345659424	
150	10030.486671610659	
151	10054.128002362853	
152	10049.47829991038	
153	9995.44048454917	
154	10034.169753430875	
155	10055.195949211875	
156	9966.458993246853	
157	10049.779405720039	
158	10047.127651262375	
159	10050.938993640822	
160	10000.57892484218	
161	10021.832600468606	
162	9970.226569873754	
163	10076.158037450186	
164	10001.81493481536	
165	10072.881215012128	
166	10052.215517215991	
167	10046.039159597132	
168	10053.460742794494	
169	10043.630960888975	
