ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
32	85.19324843384334	-398.72933033416814	-60.881568590146415	85.1957137840372
33	119.81239765462145	-398.72933033416814	-41.84209998025032	119.81377389713306
34	119.81360270978648	-398.72933033416814	-39.98315011537078	119.81377389713306
35	119.80914410139236	-398.72933033416814	-35.65811045853775	119.81377389713306
36	119.80794017617538	-398.72933033416814	-31.03111179965365	119.81403272201068
37	119.81350523274455	-398.72933033416814	-29.345047945597198	119.81403272201068
38	119.81341814717038	-398.72933033416814	-25.300527088840422	119.81403272201068
39	119.80804732742622	-398.72933033416814	-23.6109736440958	119.81403272201068
40	119.8110002926672	-398.72933033416814	-13.775379913991957	119.81403272201068
41	119.81403272201068	-398.72933033416814	-12.908513527770626	119.81403272201068
42	119.81084036363828	-398.72933033416814	-11.179939492712915	119.81403272201068
43	119.81350393076795	-398.72933033416814	-9.61273902776676	119.81403272201068
44	119.81343987331985	-398.72933033416814	-7.339096355029369	119.81403272201068
45	119.8005541497503	-398.72933033416814	1.1274623856890755	119.81403272201068
46	119.80997199319171	-398.72933033416814	3.5473903694635234	119.81403272201068
47	119.8135080795282	-398.72933033416814	4.372996431509053	119.81403272201068
48	119.81072868196475	-398.72933033416814	6.193521823256445	119.81403272201068
49	119.81369456392885	-398.72933033416814	9.081579808627476	119.81403272201068
50	119.81306052733792	-398.72933033416814	10.444514057151762	119.81403272201068
51	119.81300154905354	-398.72933033416814	11.81402148272248	119.81403272201068
52	119.81403272201068	-398.72933033416814	11.81402148272248	119.81403272201068
53	119.81394377909919	-398.72933033416814	12.124260657589211	119.81403272201068
54	119.80922733708017	-398.72933033416814	13.967976767791892	119.81403272201068
55	119.80792320929568	-398.72933033416814	15.812385623542664	119.81403272201068
56	119.8108731674174	-398.72933033416814	16.359320474525823	119.81403272201068
57	119.81343987331985	-398.72933033416814	16.77279005304299	119.81403272201068
58	119.8091350149895	-398.72933033416814	17.633238981398318	119.81403272201068
59	119.81367622090798	-398.72933033416814	18.452285336493606	119.81403272201068
60	119.81308435071199	-398.72933033416814	19.26281365080091	119.81403272201068
61	119.81075430455816	-398.72933033416814	21.690915100938092	119.81403272201068
62	119.81280129696788	-398.72933033416814	23.322846432289403	119.81403272201068
63	119.80971054148027	-398.72933033416814	26.538617076128208	119.81403272201068
64	119.81151642950304	-398.72933033416814	27.6153708733355	119.81403272201068
65	119.81360562101736	-398.72933033416814	29.25243757482698	119.81403272201068
66	119.8131596986753	-398.72933033416814	31.872182616180808	119.81403272201068
67	119.81063130018188	-398.72933033416814	33.15295930687109	119.81403272201068
68	119.81343987331985	-398.72933033416814	33.46306149075896	119.81403272201068
69	119.81275473430327	-398.72933033416814	38.48250404511531	119.81409587754662
70	119.80208311822933	-398.72933033416814	41.10013605423253	119.81433813125342
71	119.81190144200103	-398.72933033416814	42.872107657595585	119.81433813125342
72	119.81172562090563	-398.72933033416814	43.57792321502765	119.81433813125342
73	119.81356369149647	-398.72933033416814	44.526512431821	119.81433813125342
74	119.80832782985321	-398.72933033416814	44.936153872828264	119.81433813125342
75	119.811666409774	-398.72933033416814	46.142357909329895	119.81433813125342
76	119.81416837563357	-398.72933033416814	46.644533119894525	119.81433813125342
77	119.79797436624192	-398.72933033416814	48.32174333611576	119.81433813125342
78	119.81456235847519	-398.72933033416814	50.58473016683397	119.814899203221
79	119.81351751152187	-398.72933033416814	51.20927348800503	119.814899203221
80	119.81414460970237	-398.72933033416814	52.19851545676511	119.814899203221
81	119.81445935488976	-398.72933033416814	52.67909147473584	119.814899203221
82	119.80992671796197	-398.72933033416814	53.49400102618324	119.814899203221
83	119.81402411250987	-398.72933033416814	54.04344480205764	119.814899203221
84	119.81433813125342	-398.72933033416814	54.90570654321635	119.814899203221
85	119.81282188403662	-398.72933033416814	55.63430841876537	119.814899203221
86	119.81396281107894	-398.72933033416814	56.33719720473705	119.814899203221
87	119.81454312453351	-398.72933033416814	57.55548311973696	119.814899203221
88	119.81378786247093	-398.72933033416814	58.211504114264166	119.814899203221
89	119.80899360903673	-398.72933033416814	58.75249908277697	119.814899203221
90	119.80905023831646	-398.72933033416814	59.486083621222036	119.814899203221
91	119.81359705304875	-398.72933033416814	59.59651397946277	119.814899203221
92	119.8088889018208	-398.72933033416814	59.78761320413949	119.814899203221
93	119.8127703917179	-398.72933033416814	61.16216600681973	119.814899203221
94	119.81396573121737	-398.72933033416814	61.921437948706526	119.814899203221
95	119.8089734331645	-398.72933033416814	62.42670806582733	119.814899203221
96	119.80259147771109	-398.72933033416814	63.75432209944914	119.814899203221
97	119.80976387640771	-398.72933033416814	64.19406357428059	119.81516619105474
98	119.81346589726842	-398.72933033416814	64.83224675041707	119.81516619105474
99	119.81457378836382	-398.72933033416814	65.13842896319395	119.81516619105474
100	119.81255330020285	-398.72933033416814	65.61003710137382	119.81516619105474
101	119.81430636141869	-398.72933033416814	66.15164171033616	119.81516619105474
102	119.81171293018181	-398.72933033416814	66.70261631707154	119.81516619105474
103	119.80983088902241	-398.72933033416814	67.25174590153054	119.81516619105474
104	119.81473741725902	-398.72933033416814	67.53753206348937	119.81516619105474
105	119.81516619105474	-398.72933033416814	67.53753206348937	119.81516619105474
106	119.81516619105474	-398.72933033416814	67.53753206348937	119.81516619105474
107	119.81353961598961	-398.72933033416814	67.93755325561399	119.81516619105474
108	119.81046374306354	-398.72933033416814	68.09549938728559	119.81516619105474
109	119.81045855885208	-398.72933033416814	69.0397486725686	119.81516619105474
110	119.8125846957166	-398.72933033416814	69.99998809182115	119.81516619105474
111	119.81508394661965	-398.72933033416814	70.16736031565952	119.81516619105474
112	119.81472634272352	-398.72933033416814	70.32397069559656	119.81516619105474
113	119.81044002512591	-398.72933033416814	70.61375002732812	119.81516619105474
114	119.81507712413674	-398.72933033416814	70.70890890890036	119.81516619105474
115	119.81248986879567	-398.72933033416814	71.27509041116136	119.81516619105474
116	119.80296616889419	-398.72933033416814	72.3163596046023	119.81516619105474
117	119.81237016310054	-398.72933033416814	73.10439020853761	119.81516619105474
118	119.8126185964258	-398.72933033416814	73.48105915826851	119.81516619105474
119	119.81507724814327	-398.72933033416814	73.55344792847528	119.81516619105474
120	119.8095837965911	-398.72933033416814	73.94805277232265	119.81516619105474
121	119.81118403670807	-398.72933033416814	74.91266346136807	119.81516619105474
122	119.81361756779239	-398.72933033416814	75.21656333653779	119.81516619105474
123	119.81558274812356	-398.72933033416814	75.3627585008283	119.81567169103505
124	119.81533353295322	-398.72933033416814	75.63165191832333	119.81567169103505
125	119.81124463150748	-398.72933033416814	76.41102152011564	119.81567169103505
126	119.81415972000391	-398.72933033416814	76.8433553579715	119.81567169103505
127	119.8098551637688	-398.72933033416814	76.99440092500807	119.81567169103505
128	119.80945149928873	-398.72933033416814	77.50741475545694	119.81567169103505
129	119.8130770326994	-398.72933033416814	77.85214643578648	119.81567169103505
130	119.81336524236525	-398.72933033416814	78.17630330058326	119.81567169103505
131	119.81468997097117	-398.72933033416814	78.56088801777472	119.81567169103505
132	119.80971131375229	-398.72933033416814	78.95920019449834	119.81567169103505
133	119.81360154582984	-398.72933033416814	79.41977793579467	119.81567169103505
134	119.80344677153344	-398.72933033416814	80.43552024380682	119.81567169103505
135	119.8146673925375	-398.72933033416814	80.65903657677408	119.81567169103505
136	119.80776475369376	-398.72933033416814	81.19122734883035	119.81567169103505
137	119.81567169103505	-398.72933033416814	81.28635206304835	119.81567169103505
138	119.81451759730703	-398.72933033416814	81.53928186843912	119.81567169103505
139	119.81038298977099	-398.72933033416814	81.87944618942909	119.81567169103505
140	119.81077398401386	-398.72933033416814	81.98973707337342	119.81567169103505
141	119.8147405164472	-398.72933033416814	82.20209978628534	119.81567169103505
142	119.8105934499893	-398.72933033416814	82.35717491332312	119.81567169103505
143	119.81085865626386	-398.72933033416814	82.61322223499012	119.81567169103505
144	119.80476368261365	-398.72933033416814	82.89771354369172	119.81567169103505
145	119.81558436528591	-398.72933033416814	83.09340389455316	119.81593225708154
146	119.80805229366564	-398.72933033416814	83.48808913257166	119.81593225708154
147	119.81558161286073	-398.72933033416814	83.59717241391837	119.81593225708154
148	119.80872509560412	-398.72933033416814	83.82522447280475	119.81593225708154
149	119.81445817053525	-398.72933033416814	83.98814780796667	119.81593225708154
150	119.81346690688768	-398.72933033416814	84.06978268890398	119.81593225708154
151	119.8155857277209	-398.72933033416814	84.10120416972985	119.81593225708154
152	119.8091673585166	-398.72933033416814	84.32213102364342	119.81593225708154
153	119.81196889950357	-398.72933033416814	84.58910292755372	119.81593225708154
154	119.80764646888194	-398.72933033416814	84.86442886572097	119.81593225708154
155	119.81129532312004	-398.72933033416814	85.01099290885968	119.81593225708154
156	119.81404819955665	-398.72933033416814	85.18173200741343	119.81593225708154
157	119.8134761862509	-398.72933033416814	85.64415627781572	119.81593225708154
158	119.8120146992979	-398.72933033416814	85.9807325954834	119.81593225708154
159	119.81593225708154	-398.72933033416814	86.02196501369347	119.81593225708154
160	119.81424474495729	-398.72933033416814	86.52605951190421	119.81593225708154
161	119.8127846871766	-398.72933033416814	86.83258220476338	119.81593225708154
162	119.8148302244986	-398.72933033416814	86.926649410509	119.81593225708154
163	119.81209056685664	-398.72933033416814	87.2892461162026	119.81593225708154
164	119.81477179931802	-398.72933033416814	87.53747222554848	119.81593225708154
165	119.80999723585019	-398.72933033416814	87.6927017653597	119.81593225708154
166	119.81532886377582	-398.72933033416814	87.72395455113266	119.81593225708154
167	119.8091887626325	-398.72933033416814	87.8567234511904	119.81593225708154
168	119.81115783220463	-398.72933033416814	87.96988489687166	119.81593225708154
169	119.81182805890658	-398.72933033416814	88.3423209070094	119.81593225708154
170	119.81593225708154	-398.72933033416814	88.3423209070094	119.81593225708154
171	119.81515458955957	-398.72933033416814	88.63504425040726	119.81593225708154
172	119.8060904228539	-398.72933033416814	89.01968492680992	119.81593225708154
173	119.81486159410618	-398.72933033416814	89.2594538341199	119.81593225708154
174	119.80881108522914	-398.72933033416814	89.45892237931278	119.81593225708154
175	119.80983292148585	-398.72933033416814	89.67601420954496	119.81593225708154
176	119.81477903788918	-398.72933033416814	89.87897936905314	119.81593225708154
177	119.80765063486942	-398.72933033416814	90.00884274971659	119.81593225708154
178	119.81463010690929	-398.72933033416814	90.09882336539324	119.81593225708154
179	119.80760555083499	-398.72933033416814	90.31883051975315	119.81593225708154
180	119.81492857239908	-398.72933033416814	90.43868281169055	119.81593225708154
181	119.81532886377582	-398.72933033416814	90.5176571841238	119.81593225708154
182	119.80496141356551	-398.72933033416814	90.76117697094834	119.81593225708154
183	119.8141573225059	-398.72933033416814	91.1171628260079	119.81593225708154
184	119.81214811332698	-398.72933033416814	91.43493098542493	119.81593225708154
185	119.81198351739536	-398.72933033416814	91.7038977919773	119.81593225708154
186	119.81438946505008	-398.72933033416814	91.9587479565301	119.81593225708154
187	119.80883422587007	-398.72933033416814	92.08481074705709	119.81593225708154
188	119.81567081649938	-398.72933033416814	92.12583389601828	119.81593225708154
189	119.81593225708154	-398.72933033416814	92.12583389601828	119.81593225708154
190	119.8155934851846	-398.72933033416814	92.16331881915453	119.81593225708154
191	119.81489733760837	-398.72933033416814	92.40390342200939	119.81593225708154
192	119.81108749290976	-398.72933033416814	92.59563710978112	119.81593225708154
193	119.81515890635343	-398.72933033416814	92.81135874594267	119.81593225708154
194	119.80679107888685	-398.72933033416814	92.93157439716782	119.81593225708154
195	119.81584319016353	-398.72933033416814	93.07235079561862	119.81593225708154
196	119.80878334803536	-398.72933033416814	93.31043571810741	119.81593225708154
197	119.8157542012974	-398.72933033416814	93.37414856764691	119.81593225708154
198	119.81584319016353	-398.72933033416814	93.40079360259413	119.81593225708154
199	119.81593225708154	-398.72933033416814	93.40079360259413	119.81593225708154
200	119.81077572518274	-398.72933033416814	93.4792357878564	119.81593225708154
201	119.8025802637964	-398.72933033416814	93.84440602655265	119.81593225708154
202	119.80990649553428	-398.72933033416814	94.08412523138438	119.81593225708154
203	119.81498633954835	-398.72933033416814	94.19043344433425	119.81593225708154
204	119.81138453844869	-398.72933033416814	94.29310190981546	119.81628224546988
205	119.81405288497689	-398.72933033416814	94.41211472001332	119.81628224546988
206	119.81628224546988	-398.72933033416814	94.41211472001332	119.81628224546988
207	119.80800964737298	-398.72933033416814	94.619922320441	119.81628224546988
208	119.81337309189365	-398.72933033416814	94.7496246658323	119.81628224546988
209	119.8119263268393	-398.72933033416814	94.78348314201017	119.81628224546988
210	119.8142326389154	-398.72933033416814	94.87354545040002	119.81628224546988
211	119.80889595711538	-398.72933033416814	95.02199855988268	119.81628224546988
212	119.81250056318267	-398.72933033416814	95.17109009536189	119.81628224546988
213	119.81045671397824	-398.72933033416814	95.29887300544858	119.81628224546988
214	119.80719788759107	-398.72933033416814	95.4686799852432	119.81628224546988
215	119.81250392717418	-398.72933033416814	95.65977073042772	119.81628224546988
216	119.81568657584646	-398.72933033416814	95.82762908391024	119.81628224546988
217	119.81003012192498	-398.72933033416814	95.89158765113147	119.81628224546988
218	119.81628224546988	-398.72933033416814	95.89158765113147	119.81628224546988
219	119.81575628481627	-398.72933033416814	95.99779015673843	119.81628224546988
220	119.81427848751687	-398.72933033416814	96.18473739270253	119.81628224546988
221	119.81498009529764	-398.72933033416814	96.26334769538713	119.81628224546988
222	119.81026186916291	-398.72933033416814	96.38884948007622	119.81628224546988
223	119.81046571820363	-398.72933033416814	96.40855502933647	119.81628224546988
224	119.81568939677906	-398.72933033416814	96.4696168914139	119.81628224546988
225	119.8138737247555	-398.72933033416814	96.59968289575129	119.81628224546988
226	119.81345164965357	-398.72933033416814	96.7767256389218	119.81628224546988
227	119.81364713965618	-398.72933033416814	96.83913882865146	119.81628224546988
228	119.81523678349234	-398.72933033416814	97.02417792023279	119.81628224546988
229	119.81628224546988	-398.72933033416814	97.08716183839685	119.81628224546988
230	119.81435009703878	-398.72933033416814	97.20724147939492	119.81628224546988
231	119.81348005053022	-398.72933033416814	97.28750450005185	119.81628224546988
232	119.81481396588421	-398.72933033416814	97.40174260356248	119.81628224546988
233	119.81521152346603	-398.72933033416814	97.51684291187512	119.81628224546988
234	119.80943186865247	-398.72933033416814	97.67925104170874	119.81628224546988
235	119.8089936059339	-398.72933033416814	97.81138683317097	119.81628224546988
236	119.81521152346603	-398.72933033416814	97.87535833451429	119.81628224546988
237	119.80791130109176	-398.72933033416814	97.97516192078889	119.81628224546988
238	119.81438724660681	-398.72933033416814	98.04066728572657	119.81628224546988
239	119.81534200741835	-398.72933033416814	98.14314195414255	119.81628224546988
240	119.8103598613051	-398.72933033416814	98.24451777180157	119.81628224546988
241	119.8154978967776	-398.72933033416814	98.26904193260815	119.81628224546988
242	119.81251474510378	-398.72933033416814	98.35356435137616	119.81628224546988
243	119.81508125538961	-398.72933033416814	98.41823681304714	119.81628224546988
244	119.80610979957305	-398.72933033416814	98.46301822022951	119.81628224546988
245	119.81380541391556	-398.72933033416814	98.61274447743742	119.81628224546988
246	119.80889990467787	-398.72933033416814	98.74388612272911	119.81628224546988
247	119.81533387417122	-398.72933033416814	98.77270442191933	119.81628224546988
248	119.81628224546988	-398.72933033416814	98.77270442191933	119.81628224546988
249	119.80949167860553	-398.72933033416814	98.85210126963875	119.81628224546988
250	119.81549825633	-398.72933033416814	98.91772304846114	119.81628224546988
251	119.81465417502055	-398.72933033416814	98.97254861298067	119.81628224546988
252	119.81311004630696	-398.72933033416814	99.07744733222744	119.81628224546988
253	119.81576537574753	-398.72933033416814	99.09734718243939	119.81628224546988
254	119.81568396014193	-398.72933033416814	99.19042255710605	119.81628224546988
255	119.81381689527602	-398.72933033416814	99.21153221028872	119.81628224546988
256	119.81594347357296	-398.72933033416814	99.26162869771157	119.81628224546988
257	119.81097795554064	-398.72933033416814	99.36824807693694	119.81628224546988
258	119.81050437943081	-398.72933033416814	99.4347626939844	119.81628224546988
259	119.81438045198898	-398.72933033416814	99.50072831460596	119.81628224546988
260	119.81628224546988	-398.72933033416814	99.50072831460596	119.81628224546988
261	119.813541985585	-398.72933033416814	99.57925674994067	119.81628224546988
262	119.81498633954835	-398.72933033416814	99.62856903369088	119.81628224546988
263	119.81326204429222	-398.72933033416814	99.7571936590741	119.81628224546988
264	119.81415013210652	-398.72933033416814	99.83971953808053	119.81628224546988
265	119.81628224546988	-398.72933033416814	99.89527995151327	119.81628224546988
266	119.80892449821413	-398.72933033416814	100.01157492903646	119.81628224546988
267	119.81601514148237	-398.72933033416814	100.03822940183657	119.81628224546988
268	119.81602080488773	-398.72933033416814	100.08238236674195	119.81628224546988
269	119.79687955446038	-398.72933033416814	100.20631988839517	119.81628224546988
270	119.81628224546988	-398.72933033416814	100.20631988839517	119.81628224546988
271	119.81148101872948	-398.72933033416814	100.31428087658576	119.81628224546988
272	119.81141200370182	-398.72933033416814	100.40643450640557	119.81628224546988
273	119.81628224546988	-398.72933033416814	100.40643450640557	119.81628224546988
274	119.81602342059226	-398.72933033416814	100.43109106578484	119.81628224546988
275	119.81158755494238	-398.72933033416814	100.4671780822316	119.81628224546988
276	119.813541985585	-398.72933033416814	100.56192418596805	119.81628224546988
277	119.81538959232401	-398.72933033416814	100.58467966945022	119.81628224546988
278	119.8087502085693	-398.72933033416814	100.76184450892445	119.81628224546988
279	119.80913756071638	-398.72933033416814	100.86075943899941	119.81628224546988
280	119.80854838791417	-398.72933033416814	100.92434578454858	119.81628224546988
281	119.8118133764618	-398.72933033416814	100.94285560273615	119.81628224546988
282	119.81454321463589	-398.72933033416814	101.05301797924972	119.81628224546988
283	119.80975021497319	-398.72933033416814	101.13181716655706	119.81628224546988
284	119.81538959232401	-398.72933033416814	101.16911354251079	119.81628224546988
285	119.81525250304345	-398.72933033416814	101.25184369859849	119.81628224546988
286	119.81251474510378	-398.72933033416814	101.29191018794319	119.81628224546988
287	119.8109869252222	-398.72933033416814	101.34991459245876	119.81628224546988
288	119.8137893736788	-398.72933033416814	101.45925798244068	119.81628224546988
289	119.81628224546988	-398.72933033416814	101.48221739457396	119.81628224546988
290	119.81166750196168	-398.72933033416814	101.53723318422139	119.81628224546988
291	119.81523585915986	-398.72933033416814	101.56829284560689	119.81628224546988
292	119.8039211057212	-398.72933033416814	101.6976221290701	119.81628224546988
293	119.81528374242838	-398.72933033416814	101.87347446926493	119.81628224546988
294	119.81480205631526	-398.72933033416814	101.92468161206939	119.81628224546988
295	119.80975703046587	-398.72933033416814	101.99602736990644	119.81628224546988
296	119.81070262283987	-398.72933033416814	102.06755620520227	119.81628224546988
297	119.81493514970917	-398.72933033416814	102.14379144886028	119.81628224546988
298	119.81524913291067	-398.72933033416814	102.285572936855	119.81628224546988
299	119.81602342059226	-398.72933033416814	102.31560688099474	119.81628224546988
300	119.81473724838453	-398.72933033416814	102.37305287631666	119.81628224546988
301	119.81082346648112	-398.72933033416814	102.43376263441264	119.81628224546988
302	119.81561671886925	-398.72933033416814	102.48783498545608	119.81628224546988
303	119.81498009529764	-398.72933033416814	102.50635878748355	119.81628224546988
304	119.81610417661189	-398.72933033416814	102.52627570959095	119.81628224546988
305	119.81628224546988	-398.72933033416814	102.56680306463461	119.81628224546988
306	119.8138646755248	-398.72933033416814	102.65624801070788	119.81628224546988
307	119.81535255203326	-398.72933033416814	102.73479328709207	119.81628224546988
308	119.81602080488773	-398.72933033416814	102.78834208092611	119.81628224546988
309	119.8155975580274	-398.72933033416814	102.83045695425675	119.81628224546988
310	119.81527987412345	-398.72933033416814	102.87670304552834	119.81628224546988
311	119.81594347357296	-398.72933033416814	102.91268809846945	119.81628224546988
312	119.81027125038597	-398.72933033416814	102.9751139025788	119.81628224546988
313	119.814629711804	-398.72933033416814	103.04392991938866	119.81628224546988
314	119.81336749488739	-398.72933033416814	103.10481834358549	119.81628224546988
315	119.80506383563974	-398.72933033416814	103.24016917067136	119.81628224546988
316	119.81594540072408	-398.72933033416814	103.25563014235622	119.81628224546988
317	119.81369659327643	-398.72933033416814	103.33887104142782	119.81628224546988
318	119.81550696759066	-398.72933033416814	103.3698177478012	119.81628224546988
319	119.8100631046995	-398.72933033416814	103.4607499837686	119.81628224546988
320	119.81594540072408	-398.72933033416814	103.47451734359848	119.81628224546988
321	119.81498633954835	-398.72933033416814	103.51003710881757	119.81628224546988
322	119.81628224546988	-398.72933033416814	103.51003710881757	119.81628224546988
323	119.8149333447628	-398.72933033416814	103.56265665060116	119.81628224546988
324	119.80874181305593	-398.72933033416814	103.65066289126534	119.81628224546988
325	119.81091269844845	-398.72933033416814	103.73769739423078	119.81628224546988
326	119.81506229791768	-398.72933033416814	103.80393328814476	119.81628224546988
327	119.81628224546988	-398.72933033416814	103.80393328814476	119.81628224546988
328	119.81512815174186	-398.72933033416814	103.84893047641276	119.81628224546988
329	119.80935911087967	-398.72933033416814	103.89873152351343	119.81628224546988
330	119.81628224546988	-398.72933033416814	103.89873152351343	119.81628224546988
331	119.81563210658429	-398.72933033416814	103.94053053671527	119.81628224546988
332	119.81412430156371	-398.72933033416814	103.9919748213527	119.81628224546988
333	119.81498009529764	-398.72933033416814	104.0056471514206	119.81628224546988
334	119.80504347199232	-398.72933033416814	104.06742500414809	119.81628224546988
335	119.81568939677906	-398.72933033416814	104.08609782382307	119.81628224546988
336	119.81584677319776	-398.72933033416814	104.11240071243523	119.81628224546988
337	119.80979010156089	-398.72933033416814	104.15678404642186	119.81628224546988
338	119.81560045386757	-398.72933033416814	104.2080500774236	119.81628224546988
339	119.81304202139958	-398.72933033416814	104.25618279399048	119.81628224546988
340	119.81533948044218	-398.72933033416814	104.31298697534132	119.81628224546988
341	119.81502687635256	-398.72933033416814	104.37908220816595	119.81628224546988
342	119.80776536926437	-398.72933033416814	104.46851604248987	119.81628224546988
343	119.81567885216415	-398.72933033416814	104.48078574022324	119.81628224546988
344	119.81628224546988	-398.72933033416814	104.48078574022324	119.81628224546988
345	119.81593571610924	-398.72933033416814	104.49085793005283	119.81628224546988
346	119.81089452761611	-398.72933033416814	104.52904722021326	119.81628224546988
347	119.81447165598787	-398.72933033416814	104.5690930863518	119.81628224546988
348	119.81498009529764	-398.72933033416814	104.60979654910336	119.81628224546988
349	119.81138453844869	-398.72933033416814	104.62203043028154	119.81628224546988
350	119.81549605263054	-398.72933033416814	104.68355644119353	119.81628224546988
351	119.80925425973115	-398.72933033416814	104.717487034353	119.81628224546988
352	119.81256653885278	-398.72933033416814	104.80501117412312	119.81628224546988
353	119.8150527475782	-398.72933033416814	104.83137630128788	119.81628224546988
354	119.81628224546988	-398.72933033416814	104.84673568448903	119.81628224546988
355	119.81438045198898	-398.72933033416814	104.89556115197874	119.81628224546988
356	119.81014108217975	-398.72933033416814	104.94207606906426	119.81628224546988
357	119.81533387417122	-398.72933033416814	104.95660616752359	119.81628224546988
358	119.81503779939587	-398.72933033416814	105.00190702656671	119.81628224546988
359	119.81298911417113	-398.72933033416814	105.04362579381473	119.81628224546988
360	119.81541884638689	-398.72933033416814	105.0615343512787	119.81628224546988
361	119.81319050356959	-398.72933033416814	105.11098799709751	119.81628224546988
362	119.81628224546988	-398.72933033416814	105.11098799709751	119.81628224546988
363	119.8146857120966	-398.72933033416814	105.1611937519787	119.81628224546988
364	119.81017769944518	-398.72933033416814	105.18950066203531	119.81628224546988
365	119.81549600497041	-398.72933033416814	105.24363665383565	119.81628224546988
366	119.81481879429603	-398.72933033416814	105.293603992724	119.81628224546988
367	119.81499874344867	-398.72933033416814	105.33536373720148	119.81628224546988
368	119.81405621220198	-398.72933033416814	105.36721499926462	119.81628224546988
369	119.80342580093252	-398.72933033416814	105.4343221749417	119.81628224546988
370	119.81593571610924	-398.72933033416814	105.45071760270444	119.81628224546988
371	119.81381689527602	-398.72933033416814	105.47313861756814	119.81628224546988
372	119.8152490524167	-398.72933033416814	105.50683360410855	119.81628224546988
373	119.81499444230168	-398.72933033416814	105.53435990142513	119.81628224546988
374	119.81377325629413	-398.72933033416814	105.5616363526592	119.81628224546988
375	119.8136713938782	-398.72933033416814	105.5985849730535	119.81628224546988
376	119.81027194406967	-398.72933033416814	105.62131576355543	119.81628224546988
377	119.81003993054634	-398.72933033416814	105.65189884037905	119.81628224546988
378	119.80485855991846	-398.72933033416814	105.71853469559875	119.81628224546988
379	119.8141142858572	-398.72933033416814	105.74753543473366	119.81628224546988
380	119.81017932728054	-398.72933033416814	105.78909834002157	119.81628224546988
381	119.8112511125663	-398.72933033416814	105.8433750821519	119.81628224546988
382	119.80719627180505	-398.72933033416814	105.89522099099096	119.81628224546988
383	119.81628224546988	-398.72933033416814	105.89522099099096	119.81628224546988
384	119.81524480725321	-398.72933033416814	105.91621285110664	119.81628224546988
385	119.81628224546988	-398.72933033416814	105.91621285110664	119.81628224546988
386	119.81027194406967	-398.72933033416814	105.93596512423245	119.81628224546988
387	119.8119395854285	-398.72933033416814	106.02145216206159	119.81628224546988
388	119.8154265714526	-398.72933033416814	106.04052740012317	119.81628224546988
389	119.81260969909974	-398.72933033416814	106.07375869509346	119.81628224546988
390	119.81447947670755	-398.72933033416814	106.11196615440066	119.81628224546988
391	119.8150008086849	-398.72933033416814	106.13057190418759	119.81628224546988
392	119.81567885216415	-398.72933033416814	106.14012396980714	119.81628224546988
393	119.81628224546988	-398.72933033416814	106.14925556411	119.81628224546988
394	119.80959949952347	-398.72933033416814	106.18375216213573	119.81628224546988
395	119.81533930167883	-398.72933033416814	106.21684553812646	119.81628224546988
